Date,RET_AAPL,RET_MSFT,RET_AMZN,RET_GOOGL,RET_META,RET_NVDA,RET_JPM,RET_V,RET_JNJ,RET_PG,RET_HD,RET_MA,RET_XOM,RET_BAC,RET_PFE,RET_KO,RET_PEP,RET_CVX,RET_MRK,RET_COST,RET_WMT,RET_DIS,Mkt-RF,RF,SMB,HML
2022-06-17,1.153335,1.094017,2.469610,1.046844,1.784051,1.788342,-0.352664,0.507796,-0.364537,-0.720068,-0.998314,0.618561,-5.766507,0.219788,-2.000829,0.609449,0.019123,-4.566502,-0.318057,-1.122281,-1.931708,0.063645,0.450000,0.000000,1.110000,-2.680000
2022-06-21,3.276075,2.459112,2.315947,4.107106,-4.085755,4.319901,2.477229,2.305171,2.094868,3.029609,-0.565144,2.159732,6.223882,2.913508,3.395663,2.136957,2.323935,4.185178,4.029759,3.675920,3.280062,-1.112986,2.380000,0.000000,-0.760000,0.240000
2022-06-22,-0.382732,-0.240405,0.248433,-0.050647,-0.764089,-1.243501,-0.561161,-0.293241,1.577950,1.561958,-0.081717,-0.393844,-3.957142,-0.761033,1.995418,0.741348,0.821349,-4.346986,1.283671,-0.680181,-1.211416,0.225098,-0.190000,0.000000,0.200000,-1.820000
2022-06-23,2.157369,2.263645,3.203309,0.676749,1.860778,-0.825193,-1.093921,1.454964,2.230585,2.743661,2.394239,0.192950,-3.016170,-1.595074,2.078675,1.193776,1.277543,-3.678909,3.185272,3.269849,2.427682,0.855614,1.120000,0.000000,0.800000,-3.890000
2022-06-24,2.451729,3.414974,3.575237,5.107720,7.187397,5.553150,2.984536,4.510770,1.463863,1.440621,2.752155,4.337677,1.983342,0.716942,2.994593,1.874626,1.237054,1.642927,1.228259,1.972626,0.080902,3.690349,3.130000,0.000000,-0.390000,-0.010000
2022-06-27,0.000000,-1.049676,-2.782069,-1.815210,-0.393754,-1.500647,-0.801228,-0.948858,-0.093266,-0.762030,-0.109515,-0.505333,2.451084,0.123800,0.562135,-0.206225,0.132425,1.934103,1.374436,-0.540880,0.323335,-1.196564,-0.270000,0.000000,0.560000,1.250000
2022-06-28,-2.978950,-3.174889,-5.140434,-3.303018,-5.197951,-5.258150,-0.481174,-2.672418,-2.844257,-1.626530,-4.435973,-3.205284,2.774334,-0.278195,-2.351587,-1.001446,-1.406685,1.606002,-2.669205,-2.727575,-1.409928,-0.714213,-2.090000,0.000000,-0.360000,2.400000
2022-06-29,1.302365,1.473797,1.415267,-0.273201,2.028889,-2.753113,-0.448979,0.696539,0.028253,0.908329,1.377003,1.350969,-3.693963,-1.239929,0.552710,0.722541,1.658443,-1.974124,0.674715,0.262475,-0.367746,-0.281491,-0.190000,0.000000,-0.440000,-1.330000
2022-06-30,-1.802775,-1.317923,-2.488064,-2.451635,-1.640852,-2.464281,-2.333044,-1.308282,0.293786,1.118115,0.146052,-2.204018,-2.814363,-2.291280,2.924998,0.286962,-0.041980,-1.496795,-1.448516,2.009198,-0.278881,-1.306836,-0.960000,0.000000,0.410000,-0.140000
2022-07-01,1.616441,1.070751,3.154127,-0.206941,-0.756586,-4.195533,1.278743,1.163097,1.132344,1.613475,1.753743,0.874846,2.230270,1.381318,-0.228861,2.336665,1.638065,1.194918,1.371065,1.352026,0.863660,1.843212,1.150000,0.000000,0.030000,0.120000
2022-07-05,1.893057,1.259721,3.596205,4.161858,5.099046,3.036561,-0.380371,0.682796,-0.768729,-0.965032,1.666192,0.320516,-3.129634,-1.013954,-1.280825,-1.708624,-0.224370,-2.627792,0.238087,0.514665,1.321038,1.081759,0.480000,0.000000,1.830000,-3.340000
2022-07-06,0.960729,1.278295,0.731279,1.155718,0.939426,1.109323,-0.648191,0.289213,0.089847,0.932970,-0.052871,0.285030,-1.804021,-0.832267,2.149478,0.205450,0.999959,-1.317829,0.528897,0.899098,0.708246,-1.131912,0.170000,0.000000,-0.750000,-0.760000
2022-07-07,2.399945,0.822666,1.749322,3.675420,1.425447,4.811639,2.529289,0.835335,0.112141,-0.034226,1.096700,1.373251,3.194023,2.840548,1.270160,-0.788508,-0.199176,1.946293,-0.128845,0.466872,0.151829,1.405070,1.760000,0.000000,0.980000,-0.950000
2022-07-08,0.471464,-0.275698,-0.679103,0.480284,-0.760790,-0.126108,-0.313823,0.379686,-0.123253,-0.671248,-0.076743,-0.311668,0.162898,-0.219700,-0.467999,0.365583,0.892238,-0.522574,-0.247290,1.331441,0.063843,-1.611418,-0.070000,0.000000,0.120000,-0.080000
2022-07-11,-1.475779,-1.176886,-3.280250,-3.080764,-4.681651,-4.331369,-1.311635,0.731932,0.039273,0.703359,-0.027929,0.349787,-0.511147,-1.038077,-0.526618,-0.316767,-0.820325,-0.882532,1.638282,-0.526376,0.039867,-2.315869,-1.380000,0.000000,-1.320000,1.610000
2022-07-12,0.683366,-4.098131,-2.263981,-1.431572,0.239440,-0.461976,0.097451,-0.117053,-1.401725,-0.883324,-0.443450,-0.410266,-1.331157,-0.317868,-1.607077,-0.428973,-0.569042,-1.830257,-0.742306,-1.669676,-0.302893,-0.042723,-0.890000,0.000000,0.740000,0.520000
2022-07-13,-0.253678,-0.374494,1.080388,-2.339070,0.134759,0.543700,-0.938296,-0.327098,-0.233179,0.656302,0.722506,0.157960,0.402385,-1.658138,-0.480418,-0.462734,0.353986,-0.669464,0.181619,0.336344,0.239852,-0.705127,-0.390000,0.000000,0.440000,-0.410000
2022-07-14,2.048257,0.538132,0.208329,-0.885457,-3.327431,1.371654,-3.493877,0.862095,0.136835,-0.295129,0.800915,0.513359,-2.003769,-2.302231,-0.772349,-0.320612,0.517349,-1.485611,0.117320,4.006339,1.954228,-1.183559,-0.410000,0.000000,-0.260000,-1.010000
2022-07-15,1.145009,1.039053,2.639434,1.277546,4.207520,2.537095,4.583325,2.005727,1.451484,-0.137672,1.012134,2.319772,1.683893,7.036173,0.700505,0.514632,0.081862,1.257895,1.150382,2.150644,0.977927,3.658542,1.960000,0.000000,-0.060000,0.500000
2022-07-18,-2.064306,-0.962140,0.184940,-2.458006,1.536126,2.150747,-1.027005,-1.347347,-2.244313,-1.213229,0.218836,-0.469062,1.845285,0.031024,-1.932360,-1.359991,-1.671320,1.402121,-2.759048,-1.271634,-0.232428,0.525200,-0.710000,0.000000,0.220000,1.010000
2022-07-19,2.672179,2.076692,3.911741,4.384119,5.112730,5.533791,2.477887,3.112779,-1.457827,0.509413,2.313634,2.830739,2.520313,3.378795,1.221669,1.427409,1.069775,3.603674,0.021675,0.761175,0.613505,4.085682,2.810000,0.000000,0.890000,-0.540000
2022-07-20,1.351001,1.055761,3.857540,0.079081,4.158599,4.796394,-0.017487,-0.135741,-0.570791,-1.728677,0.823796,0.261452,1.098905,0.029994,-1.070643,-1.647218,-1.058452,1.320811,-2.934176,0.763152,0.833585,3.754653,0.890000,0.000000,1.500000,-1.320000
2022-07-21,1.509382,0.979899,1.515029,0.386284,0.043702,1.364628,0.681001,1.321668,0.351482,0.094558,0.893155,1.655595,-1.669657,0.869314,0.590297,-0.227628,0.148555,-0.764426,0.546565,1.003410,1.462020,0.803106,0.970000,0.000000,0.010000,-1.610000
2022-07-22,-0.811053,-1.691592,-1.773248,-5.632310,-7.588584,-4.049873,-0.485613,-1.151768,0.472823,1.598325,0.521321,-0.876281,-0.763526,-0.653821,0.215196,0.374818,0.652796,-0.832159,-0.033258,0.049106,-0.256489,-1.401426,-1.180000,0.000000,-1.090000,1.390000
2022-07-25,-0.739825,-0.587655,-1.045580,-0.361453,-1.547829,-1.703315,0.400852,0.266722,0.197524,0.678235,-0.143535,0.095947,3.330292,0.897416,1.054071,0.974202,0.141505,2.975234,0.466074,-0.109493,-0.143735,-0.029208,0.120000,0.000000,-0.300000,1.650000
2022-07-26,-0.882667,-2.677422,-5.225361,-2.316064,-4.500433,-2.884165,-1.562238,-0.830722,0.707412,0.194462,-2.603285,-0.851210,-0.388994,-2.016019,1.023765,1.640131,1.165716,-0.781250,0.839495,-3.252441,-7.604894,-2.833779,-1.320000,0.000000,0.090000,1.070000
2022-07-27,3.423498,6.685169,5.365390,7.655689,6.553573,7.602994,1.604665,-0.950641,-0.276375,0.949618,0.244801,0.583106,2.164443,1.633908,-0.669236,-0.316409,-0.139667,1.316830,-0.065707,2.027627,3.779319,3.728205,2.720000,0.000000,0.490000,-1.270000
2022-07-28,0.357165,2.854092,1.082911,1.026003,-5.224683,1.090473,-0.373157,0.418126,0.577375,1.661624,0.240889,2.674279,1.168516,-0.803833,-1.610087,1.666410,1.894046,0.757104,-1.414011,2.832679,2.496233,1.352658,1.190000,0.000000,0.110000,-0.910000
2022-07-29,3.279320,1.566522,10.361464,1.838558,-1.007967,0.995342,0.479068,0.359601,0.183690,-6.179911,0.437211,0.380177,4.630826,1.470599,-0.414033,0.171715,0.068651,8.903490,-0.667129,0.954916,1.772640,1.143949,1.450000,0.000000,-0.940000,0.450000
2022-08-01,-0.615332,-0.972444,0.326049,-1.255168,0.521662,1.530595,-0.996903,-0.353626,-0.349526,2.872335,1.621590,-0.918615,-2.527575,-0.295768,0.197978,0.545396,1.137387,-1.996589,-0.906655,1.017905,0.371092,0.113095,-0.200000,0.010000,0.320000,-0.240000
2022-08-02,-0.928733,-1.147450,-0.908483,0.235087,0.162593,0.460910,-1.558513,-2.412915,-0.569271,-0.664798,-1.670917,-0.436469,-0.433972,-1.987541,-1.817820,-1.363895,-0.825088,-0.853510,-1.039176,-0.612623,0.105603,-1.421570,-0.500000,0.010000,0.910000,-1.410000
2022-08-03,3.824764,2.783642,3.995230,2.562315,5.374864,1.981004,1.049536,1.076298,0.965761,2.064133,1.882207,1.466987,-3.242263,1.815967,0.342127,0.439968,0.763585,-2.375260,0.011403,0.653235,-1.643051,4.116124,1.670000,0.010000,0.750000,-1.950000
2022-08-04,-0.192651,0.417745,2.186069,0.093159,1.048583,1.704350,-1.100264,2.393509,-1.603753,-0.158769,0.261150,0.547829,-4.207874,-0.713419,0.000000,-0.391122,-0.542879,-2.716301,-0.913022,-0.681895,-3.777768,-0.825531,-0.050000,0.010000,0.840000,-1.650000
2022-08-05,-0.138898,-0.260875,-1.241498,-0.609187,-2.028493,-1.176187,3.026015,1.124288,-0.395817,0.048391,0.820364,0.404413,1.445133,1.676640,-1.183318,-0.455459,-0.750569,1.654110,0.679567,-0.480448,0.804321,-1.378106,-0.040000,0.010000,0.870000,-0.050000
2022-08-08,-0.290298,-0.915502,-0.987215,-0.144714,1.879004,-6.298372,-1.218053,-1.181248,-0.531817,0.380064,0.736206,-1.496446,0.565276,-1.383992,0.608902,-0.646898,-0.401037,-0.149700,1.235552,0.227514,0.813724,2.325801,0.000000,0.010000,0.930000,-0.090000
2022-08-09,0.030348,0.706334,-1.133349,-0.571196,-1.010277,-3.973492,0.900752,-1.434483,-0.011745,-0.234072,-2.166873,-1.595882,1.843750,1.283972,0.423648,0.127041,0.373891,1.303707,1.163986,-1.121965,0.987392,-0.898182,-0.670000,0.010000,-1.800000,2.100000
2022-08-10,2.619445,2.430035,3.526083,2.632266,5.820901,5.917163,2.608768,0.875108,0.287923,0.945305,2.087084,1.973797,0.949318,3.390351,0.341499,0.951643,0.825236,0.263843,-0.368632,0.746522,0.209498,3.976707,2.350000,0.010000,1.140000,-1.620000
2022-08-11,-0.443166,-0.740077,-1.436683,-0.718463,-0.476593,-0.856515,1.478175,-0.304640,-2.068324,-0.710874,-0.285619,-0.792347,2.892810,2.395173,-3.323331,-0.675568,-0.511558,2.438688,-0.291522,-1.411583,0.964384,4.678471,-0.070000,0.010000,-0.250000,1.670000
2022-08-12,2.142576,1.703748,2.069115,2.389761,1.695858,4.274854,1.656375,0.118444,-1.100868,0.970681,1.351805,1.052538,0.869188,1.086061,3.768881,0.759236,1.308293,0.144091,2.350145,0.941355,1.848706,3.296792,1.760000,0.010000,0.650000,-0.790000
2022-08-15,0.633313,0.534405,-0.257757,0.328731,0.216058,1.726473,0.270218,2.408545,0.477900,1.288602,-0.088935,1.603309,-1.787234,-0.137731,-0.718420,1.255887,1.099621,-1.901803,-0.461405,1.589706,0.287402,2.212720,0.380000,0.010000,0.140000,-0.610000
2022-08-16,-0.092356,-0.258988,1.117479,-0.311277,-0.784995,-0.803917,0.955415,0.332681,0.891118,0.922195,4.059046,-0.194469,-0.931546,1.075839,0.221122,0.821713,0.580091,-0.255061,-0.011074,1.332117,5.105582,0.563332,0.190000,0.010000,-0.340000,0.700000
2022-08-17,0.878450,-0.263618,-1.851079,-1.766622,-2.574248,-2.881503,-0.841221,-1.206574,0.005965,-0.460219,-0.494852,-1.091171,0.809077,-0.627722,-1.183318,-0.230675,-0.055450,0.824750,0.496764,0.596722,0.107626,-1.720556,-0.920000,0.010000,-1.170000,1.040000
2022-08-18,-0.229144,-0.394763,0.140744,0.518602,-0.108666,2.388881,-0.774942,0.340282,-0.483357,0.355130,-0.168842,0.571301,2.364434,-0.357022,-1.400430,0.524061,0.099888,1.753248,0.395426,0.834065,-0.322530,-0.113992,0.270000,0.010000,0.190000,0.450000
2022-08-19,-1.510198,-1.385365,-2.860160,-2.463185,-3.836013,-4.921973,-2.474519,-1.128916,1.523039,-0.026729,-1.196169,-0.861868,-0.317871,-2.205078,1.173309,-0.076674,-0.127515,-0.836372,0.743979,-1.146256,-1.474089,-2.062447,-1.490000,0.010000,-1.170000,0.980000
2022-08-22,-2.302924,-2.935556,-3.624390,-2.533902,-2.923331,-4.566079,-1.652198,-1.978197,-0.350798,-0.267126,-2.835165,-2.475426,-0.074393,-2.142053,-0.508651,-1.488401,-0.954639,-0.500987,-0.999131,-1.633825,-1.788039,-3.495924,-2.130000,0.010000,-0.180000,0.340000
2022-08-23,-0.202954,-0.471628,0.300251,-0.332633,-1.189820,0.862996,-0.985688,-0.867659,-0.871152,-1.928617,-1.700768,-1.337169,4.244233,-0.892853,-1.820039,0.109018,-0.044838,3.244131,-1.053078,-0.623332,-0.423580,-0.931517,-0.110000,0.010000,0.020000,0.310000
2022-08-24,0.179436,-0.235142,0.134716,-0.149302,1.334499,0.238610,0.242404,-0.062851,-0.331080,-0.430198,0.394254,-0.346158,0.591824,0.319663,-1.208077,0.140036,0.498981,0.740785,-0.210653,0.212144,0.723855,1.349473,0.390000,0.010000,0.650000,-0.620000
2022-08-25,1.492279,1.109573,2.600894,2.603559,3.381092,4.012343,2.374773,1.524174,0.936079,-0.082290,0.542027,1.460055,0.517345,1.796047,0.990932,0.481684,0.005561,0.876260,0.288876,1.389900,0.666841,0.901977,1.450000,0.010000,0.170000,-0.010000
2022-08-26,-3.769933,-3.858716,-4.756701,-5.409340,-4.147384,-9.227934,-3.272878,-3.302818,-1.711214,-2.340415,-3.770436,-3.687579,-1.231203,-3.158761,-2.254700,-2.412262,-2.359564,-0.735017,-1.118890,-3.440657,-3.142713,-2.886089,-3.370000,0.010000,-0.550000,1.660000
2022-08-29,-1.369041,-1.066817,-0.734231,-0.833781,-1.613320,-2.822911,-0.244179,-0.276033,-0.773123,-0.421669,-0.597102,-0.786209,2.298983,-0.382041,-1.260141,-0.602125,-0.314207,0.746603,-1.870944,-0.142910,0.972638,-0.473391,-0.710000,0.010000,-0.580000,0.440000
2022-08-30,-1.530537,-0.852091,-0.816702,-0.438671,-1.262794,-2.107450,0.017484,-0.469522,-0.349713,-1.065724,-1.086667,-0.467621,-3.805443,0.560496,-0.821998,-0.924589,-0.859653,-2.435799,-0.810567,-1.303045,-0.301016,-0.968900,-1.110000,0.010000,-0.250000,-0.220000
2022-08-31,-1.063522,-0.570421,-1.522566,-0.660912,3.671404,-2.417892,-0.594355,-1.325853,-0.671037,-1.597919,-0.954650,-1.049370,-0.747586,-1.408045,-1.352210,-0.707990,-0.416210,-1.593797,-1.749547,-0.389210,0.052822,-0.311307,-0.750000,0.010000,0.290000,-0.460000
2022-09-01,0.470706,-0.409218,0.828274,1.404530,1.491453,-7.665306,0.685821,0.714596,2.479235,1.232390,1.716218,0.271287,-1.799350,0.239579,3.095265,0.469960,1.010990,-1.594338,2.097008,1.354152,1.456071,0.401489,0.000000,0.010000,-1.110000,-0.280000
2022-09-02,-1.361115,-1.666671,-0.242527,-1.722250,-3.047881,-2.080788,-0.698623,-1.184232,-1.572513,-1.775980,-0.501078,-0.827041,1.832320,-0.119494,-1.994391,-1.370966,-1.267015,1.485134,-1.055651,-1.901104,-1.100530,-1.181908,-0.990000,0.010000,-0.060000,1.030000
2022-09-06,-0.821500,-1.097392,-1.097954,-0.964306,-1.110301,-1.333611,0.026398,0.445005,0.270350,-1.115491,-0.808454,0.471215,-0.669538,-1.106802,0.131279,0.049051,-0.673823,-0.462442,0.220322,-0.040444,-0.496259,-0.998205,-0.510000,0.010000,-0.450000,-0.540000
2022-09-07,0.925391,1.911146,2.672266,2.471682,1.166902,1.879501,1.899071,0.896065,0.545430,1.511468,2.738803,1.400899,-0.853068,1.542671,0.808587,1.846999,2.206326,-1.279274,0.520714,2.069775,2.569165,2.361722,1.920000,0.010000,0.710000,-1.530000
2022-09-08,-0.961783,0.166629,0.262598,-0.977620,1.041213,2.012521,2.329576,0.144719,0.804517,0.130763,0.816875,0.441252,0.817929,3.217135,2.059363,-0.304904,-0.334762,0.541557,0.633126,-0.098191,0.508293,-0.319465,0.780000,0.010000,-0.080000,-0.180000
2022-09-09,1.883973,2.297664,2.657523,2.094486,4.374920,2.837765,0.480601,2.237049,0.193483,1.523261,-0.043345,1.751107,1.675284,0.836947,1.614285,0.321954,0.318513,2.577742,-0.091520,1.409890,0.300544,2.537163,1.670000,0.010000,0.520000,-0.510000
2022-09-12,3.850781,0.828137,2.386128,0.189784,-0.112318,0.820172,1.183200,0.696892,-0.042245,0.814505,-0.743910,0.765264,1.150262,0.944485,-0.167242,0.288830,0.392572,1.581522,0.938865,0.547926,0.898842,1.050528,1.070000,0.010000,0.280000,-0.170000
2022-09-13,-5.867953,-5.497856,-7.057528,-5.899325,-9.369081,-9.472612,-3.474870,-3.368342,-2.602010,-2.069457,-6.590682,-3.835497,-2.335839,-3.600807,-3.287251,-3.248000,-3.732028,-1.901526,-2.132480,-5.415937,-2.064159,-3.978006,-4.290000,0.010000,-0.170000,1.410000
2022-09-14,0.955565,0.091270,1.364141,0.651838,-1.084049,-0.022828,-0.231979,-0.130213,2.064107,0.238840,-0.572091,0.125972,2.454634,-0.382343,-0.086608,0.529192,0.758623,2.421426,1.588954,-0.450716,-0.221858,0.662135,0.440000,0.010000,-0.020000,-0.320000
2022-09-15,-1.893000,-2.711897,-1.765853,-1.990477,-1.267584,-1.515856,1.507057,-2.025987,0.255036,-0.772519,-1.736994,-2.728231,-2.907744,1.889563,-0.455053,-1.358747,-1.659954,-1.623096,-0.230001,-0.885823,-1.074702,-1.537774,-1.040000,0.010000,0.340000,0.610000
2022-09-16,-1.096023,-0.260829,-2.177700,-0.106884,-2.179854,2.080598,-0.670217,-1.059531,1.526538,0.611188,1.631434,-0.577354,-1.708331,-1.130096,0.195926,0.016811,0.657111,-2.596167,1.118167,0.127109,-0.209792,-2.274984,-0.980000,0.010000,-0.840000,0.860000
2022-09-19,2.508270,-0.089893,0.914762,0.262636,1.182556,1.394163,0.922433,-0.087934,-0.787602,-0.209735,1.612486,-0.349062,-0.010728,1.670574,-1.281768,0.755789,1.054085,0.287614,-1.231197,0.482013,0.855919,0.849878,0.720000,0.010000,-0.160000,0.680000
2022-09-20,1.566572,-0.846566,-1.981390,-1.872504,-1.303871,-1.539397,-1.971913,-0.548847,-0.787833,-0.355090,-2.228802,-0.242037,-0.815449,-1.499012,-1.474455,-0.150028,0.112597,-0.395138,-0.738684,-1.391731,-0.580673,-1.465596,-1.150000,0.010000,-0.210000,0.030000
2022-09-21,-2.026753,-1.443592,-2.987152,-1.839039,-2.717513,0.645111,-2.883548,-2.629261,-1.024420,-1.287283,-0.948334,-2.799523,-1.611855,-2.985061,-1.898591,-0.834713,-0.284162,-0.812672,-1.709311,-1.291228,0.913538,-2.863262,-1.680000,0.010000,0.370000,0.060000
2022-09-22,-0.637554,0.849548,-1.037627,0.866230,0.492574,-5.278638,-1.137873,-0.657682,1.776092,0.353685,-0.894751,-2.016391,-0.417816,-1.960783,1.479925,-0.235709,0.095001,-0.077389,3.525379,-1.196583,-1.023974,-2.229861,-1.140000,0.010000,-1.340000,0.440000
2022-09-23,-1.512364,-1.269826,-3.009120,-1.398046,-1.687471,-0.358236,-1.861339,-0.984980,0.324965,-0.462540,0.668783,-1.602102,-5.321860,-2.369231,-1.099382,-1.113734,-0.047465,-6.533689,-0.834173,-4.263404,-2.496435,-2.603767,-1.850000,0.010000,-0.250000,-0.800000
2022-09-26,0.226027,-0.197533,1.204080,-0.577261,-2.877257,-2.301059,-2.153186,-1.831940,-0.611811,0.095874,-1.609223,-1.181948,-2.064117,-2.206110,-0.567155,-1.245730,-0.041530,-2.631738,-0.691421,2.980280,0.961085,-1.386944,-1.020000,0.010000,0.180000,-0.750000
2022-09-27,0.656620,-0.437982,-0.642638,-0.682479,-1.444637,1.512925,-0.880234,-1.506169,-0.458662,-2.748505,0.791513,-1.251251,2.095723,-1.482442,0.593215,-2.574747,-1.448492,0.042564,-0.394524,-0.416408,-0.274155,-2.313495,-0.040000,0.010000,0.650000,-0.970000
2022-09-28,-1.265155,1.971138,3.146577,2.615378,5.364603,2.602115,2.021724,0.736493,0.860917,0.000000,5.024367,1.291541,3.638899,1.635585,0.771151,1.064220,1.602294,3.375384,1.095080,2.088646,1.649496,3.703712,2.140000,0.010000,0.900000,-0.360000
2022-09-29,-4.911907,-1.480876,-2.720108,-2.628704,-3.672049,-4.051510,-1.694604,0.491150,-1.100010,-2.485223,-1.367888,-1.175136,-0.202559,-1.319589,-0.607711,-0.719543,-1.221309,-0.692825,-0.161345,-1.906648,-0.646110,-1.961772,-2.160000,0.010000,-0.500000,0.920000
2022-09-30,-3.003932,-1.936867,-1.567947,-1.816862,-0.535154,-0.662844,-1.563672,-1.338463,-0.711137,-1.903662,-0.858674,-0.847362,-1.544874,-1.500325,-0.905776,-0.972266,-2.010676,-0.759809,-0.600180,-1.400894,-1.928140,-3.201635,-1.430000,0.010000,0.500000,0.270000
2022-10-03,3.075276,3.366273,2.548670,3.125982,2.159489,3.072736,3.090914,2.251621,-0.097933,1.790109,2.812180,2.159377,5.280035,2.947029,0.868363,1.124607,1.218912,5.610077,1.660476,1.156118,2.181938,2.968296,2.560000,0.010000,-0.300000,0.700000
2022-10-04,2.562290,3.381228,4.496030,3.041365,1.204820,5.234976,4.678354,2.202048,1.482833,1.237261,2.065597,3.714548,3.644465,4.149247,0.724958,0.229485,1.125563,3.888488,0.959420,1.758301,1.297822,4.437361,3.290000,0.010000,0.800000,-0.090000
2022-10-05,0.205323,0.128584,-0.115616,-0.206615,-0.926735,0.318976,-1.234677,1.088070,-0.307927,-0.691787,0.100131,0.972554,4.041165,-1.420648,-0.764713,-0.951052,-0.664239,0.570945,0.000000,-1.195130,-0.990703,-0.630922,-0.210000,0.010000,-0.350000,0.040000
2022-10-06,-0.662569,-0.967101,-0.537407,-0.009852,0.064765,-0.598084,-2.038227,-1.108340,-1.938109,-2.105259,0.186309,-1.475101,2.966082,-1.441115,-2.334557,-2.151495,-1.927705,1.822990,-1.074747,0.451760,-0.932869,-0.753962,-0.850000,0.010000,0.520000,0.120000
2022-10-07,-3.671845,-5.085283,-4.771409,-2.701649,-4.041136,-8.027406,-1.997403,-0.948313,-1.056138,-1.747310,-2.090297,-1.423639,-1.009191,-2.256817,-1.786937,-0.944932,-0.730949,-0.861089,0.182969,-2.972081,-2.369389,-2.878846,-2.900000,0.010000,-0.620000,1.680000
2022-10-10,0.235549,-2.130303,-0.776885,-0.830961,0.254780,-3.362038,-0.934144,-0.897594,0.131105,-0.410401,-0.654188,-1.081472,-2.167689,-0.292683,-1.346898,-0.220143,0.129929,-1.805902,3.287683,-0.393032,0.591160,-2.058463,-0.800000,0.010000,0.050000,0.760000
2022-10-11,-1.025489,-1.675020,-1.284419,-0.694891,-3.924061,-0.719819,-2.885997,-1.668665,1.446278,0.379773,0.152248,-1.963819,-0.849845,-2.902793,0.407181,0.165475,0.475855,0.019088,0.629951,1.224510,2.590478,-2.164791,-0.700000,0.010000,0.550000,0.330000
2022-10-12,-0.460490,0.150827,0.614921,0.391050,-0.809072,-0.742263,1.618300,-0.502398,-0.024591,0.160992,-0.837776,-0.933406,0.438769,0.302303,0.262413,1.211443,4.182296,0.299061,-0.691900,-1.194864,-1.130645,0.332988,-0.270000,0.010000,0.070000,0.040000
2022-10-13,3.361273,3.760810,-0.327726,1.537512,2.188244,3.999990,5.559306,3.601891,1.512089,1.510878,0.823450,3.733508,3.494867,6.128594,2.260286,1.323891,3.081617,4.846457,2.289295,0.345198,0.846253,3.457865,2.410000,0.010000,-0.620000,1.570000
2022-10-14,-3.224011,-2.424883,-5.003108,-2.523739,-2.709349,-6.128743,1.664072,-1.104744,-0.417801,-0.973783,-2.262836,-1.792772,-2.630794,0.031570,-0.279207,-1.592974,-2.531332,-3.109879,-0.335179,-2.850489,-1.398532,-2.266139,-2.450000,0.010000,-0.450000,1.230000
2022-10-17,2.912280,3.924580,6.445275,3.531510,5.743116,5.887575,4.200009,1.440158,1.295140,1.806826,1.747301,2.199614,1.441669,6.056782,1.843222,1.291385,1.492433,0.730613,2.104600,2.093936,0.720682,3.049238,2.740000,0.010000,0.690000,-1.410000
2022-10-18,0.940923,0.408382,2.258546,0.800224,-0.925064,0.664560,2.572080,1.036419,-0.348146,0.808853,1.351027,1.809930,0.178893,3.747782,1.008017,1.346749,1.348922,0.874102,0.520606,1.960486,2.108531,1.181541,1.180000,0.010000,-0.100000,-0.020000
2022-10-19,0.076528,-0.846970,-1.108629,-1.131295,0.323783,0.701914,-1.960635,-0.406042,-0.795156,0.927030,-3.357170,-0.872238,2.966266,-2.752317,-2.222721,-0.850474,-0.971090,3.244846,-1.426901,-0.388793,-0.283271,0.517874,-0.870000,0.010000,-1.330000,1.190000
2022-10-20,-0.326700,-0.139550,0.156427,0.341285,-1.275992,1.186616,-0.326144,0.434547,0.255041,-1.288013,-2.188833,-0.497051,0.134883,-0.648587,-0.463935,-1.572559,-1.095974,0.571421,-0.343147,-1.444534,0.246711,-0.404085,-0.800000,0.010000,-0.280000,-0.450000
2022-10-21,2.705908,2.528052,3.531453,1.160323,-1.155629,2.230612,5.252743,1.682501,2.180373,1.252058,2.252652,2.055503,1.857019,3.709199,4.754124,1.597683,0.933155,2.503544,2.937389,2.918514,2.021025,3.499346,2.300000,0.010000,-0.190000,0.090000
2022-10-24,1.480288,2.118779,0.419041,1.374479,-0.223054,1.066910,0.122717,0.178608,1.345511,0.614401,2.805499,1.068237,0.699036,0.343349,1.312575,2.877050,2.669584,-0.034638,1.776927,3.929486,1.907884,-0.313595,1.040000,0.010000,-0.710000,0.470000
2022-10-25,1.933746,1.379194,0.650975,1.911835,6.005238,5.254368,0.261473,1.924381,-0.157916,1.151730,2.471218,1.901163,-0.675406,0.912457,0.109792,2.397077,0.332086,1.039639,0.349202,0.420547,0.473433,2.595346,1.780000,0.010000,1.350000,-1.530000
2022-10-26,-1.962700,-7.715634,-4.096181,-9.140528,-5.592312,-2.752418,1.149149,4.604378,0.878671,0.703032,-0.037867,2.601076,1.190008,0.875967,1.030967,0.746399,0.448744,1.234802,0.716406,0.078149,0.763893,0.258726,-0.660000,0.010000,0.420000,0.890000
2022-10-27,-3.046520,-1.975640,-4.063639,-2.854724,-24.557079,2.171203,0.394812,0.472138,0.058044,0.075906,0.313601,-0.043826,0.382695,0.476183,-0.694768,0.235741,-0.106114,0.457413,1.351472,-0.403169,-0.290480,-0.181587,-0.540000,0.010000,0.330000,1.080000
